Unnamed: 0.1,Unnamed: 0,index,suid,headline,timestamp_clean,relevant,sentiment_international,sentiment_economy,sentiment_financial_markets,sentiment_consumer,sentiment_housing,sentiment_labor,sentiment_inflation,hawk_dove,relevant_confidence,topic_international_confidence,topic_economy_confidence,topic_financial_markets_confidence,topic_consumer_confidence,topic_housing_confidence,topic_labor_confidence,topic_inflation_confidence,hawk_dove_confidence,_reviewed,speaker_,speaker__confidence,speaker__reasoning,speaker__model,speaker__temp,speaker__config_id
,,,R9X8SBT0AFB5,*BARKIN: SCOPE OF RATE INCREASE REMAINS A JUDGMENT CALL,2022-04-06 14:12:11.827000+00:00,1,,,,,,,,1.0,,,,,,,,,,1,barkin,0.95,"The headline starts with 'BARKIN', indicating that the speaker is Barkin. This follows the 'Simple Format' pattern where the lastname is directly stated before the verb.",openai/gpt-4o-mini,0.1,
,,,QHUIJGT1UM0X,"*START BY NOT LETTING DISPARITIES GET BIGGER, KASHKARI SAYS",2020-10-07 19:09:16.188000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,kashkari,0.95,"The headline features the phrase 'KASHKARI SAYS', which indicates that Neel Kashkari is the speaker. This follows the common pattern of '[LASTNAME] SAYS...'.",openai/gpt-4o-mini,0.1,
,,,RSEE8NT0AFB6,"*WILLIAMS: MAGNITUDE, DURATION OF BANK-TURMOIL IMPACT UNCERTAIN",2023-03-31 19:05:00.002000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,williams,0.9,"The speaker is identified as 'WILLIAMS', which follows the pattern of '[LASTNAME] SAYS...'. The headline directly quotes Williams without any additional titles or organizations, making it clear that he is the speaker.",openai/gpt-4o-mini,0.1,
,,,QSAF2ET0AFB4,*POWELL: UI BENEFITS IMPACT UNCLEAR BUT WON'T BE A FACTOR LATER,2021-04-28 18:51:50.649000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,powell,0.95,"The speaker is identified as 'POWELL' in the headline, fitting the 'Simple Format' where the last name is directly mentioned.",openai/gpt-4o-mini,0.1,
,,,QSAFXCT0G1L1,*POWELL: SUPPLY SIDE WILL TAKE TIME TO ADAPT TO DEMAND SURGE,2021-04-28 19:10:24.758000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,powell,0.95,"The headline begins with 'POWELL:', which clearly identifies the speaker's lastname as 'powell'. This follows the Simple Format pattern where the lastname is directly mentioned before a colon.",openai/gpt-4o-mini,0.1,
,,,QXBL8RDWLU6Q,*CLARIDA: COVID A GLOBAL SHOCK AND IT WILL BE A GLOBAL RECOVERY,2021-08-04 14:50:51.250000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,clarida,0.9,"The speaker is identified as Clarida since the headline starts with 'CLARIDA', indicating that this is the person being quoted. This fits the Simple Format pattern where the lastname is presented directly at the beginning.",openai/gpt-4o-mini,0.1,
,,,QBZ0RWT1UM0X,*GEORGE SAYS FED POLICY IS PROPERLY CALIBRATED,2020-06-15 14:11:56.770000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,george,0.95,"The speaker is clearly identified as 'GEORGE' in the headline, which follows the pattern where the last name is stated directly after the phrase 'SAYS'. This fits the Simple Format.",openai/gpt-4o-mini,0.1,
,,,S29GZTNQ9PMO,*FED'S LOGAN: HIGHER YIELDS MAY MEAN LESS NEED TO RAISE RATES,2023-10-09 13:00:00+00:00,1,,,,,,,,1.0,,,,,,,,,,1,logan,0.9,"The headline follows the 'FED Format' where it mentions 'FED'S LOGAN', indicating that Logan is the speaker being quoted.",openai/gpt-4o-mini,0.1,
,,,S3RNIVKFCAO0,*FED'S LOGAN: INFLATION REMAINS TOO HIGH DESPITE PROGRESS,2023-11-07 18:32:55.517000+00:00,1,,,,,,,,2.0,,,,,,,,,,1,logan,1.0,"The speaker is identified as 'LOGAN' in the format 'FED'S LOGAN', which follows the common FED format pattern.",openai/gpt-4o-mini,0.1,
,,,PRT8NIT0G1L1,*FED'S BULLARD SAYS U.S. ECONOMY IS PERFORMING QUITE WELL,2019-05-20 16:04:30.664000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,"The headline follows the common pattern 'FED'S [LASTNAME] SAYS...', clearly identifying the speaker as Bullard.",openai/gpt-4o-mini,0.1,
,,,PRW4TPT1UM0X,*FED'S BULLARD: DOESN'T EXPECT RADICAL CHANGES IN POLICY REVIEW,2019-05-22 05:34:37.730000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,"The headline follows the 'FED Format' pattern where 'FED'S [LASTNAME]' indicates that the speaker is a Federal Reserve official. Here, 'BULLARD' is the last name of the speaker.",openai/gpt-4o-mini,0.1,
,,,PRWL16T0AFBU,*FED'S BULLARD SAYS WOULDN'T RULE OUT RATE CUT LATER THIS YEAR,2019-05-22 11:24:42.937000+00:00,1,,,,,,,,-2.0,,,,,,,,,,1,bullard,0.95,"The speaker is identified as 'BULLARD' from the phrase 'FED'S BULLARD SAYS', which matches the common pattern of 'FED'S [LASTNAME] SAYS...'.",openai/gpt-4o-mini,0.1,
,,,PRWNLGT1UM0Z,*FED'S BULLARD SAYS STILL MILDLY CONCERNED ABOUT YIELD CURVE,2019-05-22 12:20:04.477000+00:00,1,,,,,,,,-1.0,,,,,,,,,,1,bullard,0.95,The headline follows the FED Format pattern where the speaker is identified as 'FED'S BULLARD'. I extracted the lastname 'BULLARD' and converted it to lowercase.,openai/gpt-4o-mini,0.1,
,,,PRWNLRT0G1KW,*FED'S BULLARD SAYS WOULD LIKE TO SEE YIELD CURVE STEEPEN,2019-05-22 12:20:15.692000+00:00,1,,,,,,,,-1.0,,,,,,,,,,1,bullard,0.95,"The headline follows the 'FED Format' pattern where 'FED'S' precedes the speaker's name, which is 'BULLARD'. I extracted the lastname and converted it to lowercase.",openai/gpt-4o-mini,0.1,
,,,PSJ8IUDWRGG1,*FED'S BULLARD: RATE CUT MAY BE WARRANTED SOON TO LIFT INFLATION,2019-06-03 17:25:00+00:00,1,,,,,,,,-2.0,,,,,,,,,,1,bullard,0.95,"The headline follows the 'FED Format' where 'FED'S' is followed by the lastname 'BULLARD', indicating he is the speaker being quoted.",openai/gpt-4o-mini,0.1,
,,,PSJ8IUDWRGG4,*FED'S BULLARD SEES RISK TRADE UNCERTAINTY SLOWS ECONOMY MORE,2019-06-03 17:25:00.003000+00:00,1,,,,,,,,-1.0,,,,,,,,,,1,bullard,0.9,"The headline follows the 'FED Format' pattern, where 'FED'S BULLARD' clearly indicates that Bullard is the speaker being quoted.",openai/gpt-4o-mini,0.1,
,,,PSJE9SDWX2PU,*FED'S BULLARD SAYS THE NARRATIVE ON GLOBAL TRADE HAS DARKENED,2019-06-03 19:05:00.002000+00:00,1,,,,,,,,-1.0,,,,,,,,,,1,bullard,0.95,"The headline follows the FED Format pattern, indicating that the speaker is a Federal Reserve official. The structure '*FED'S [LASTNAME] SAYS...' clearly identifies 'BULLARD' as the speaker.",openai/gpt-4o-mini,0.1,
,,,PUFUTXDWRGG0,*FED'S BULLARD SAYS FOMC SHOULD HAVE FOREGONE DECEMBER RATE HIKE,2019-07-10 18:17:57.869000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,"The speaker is identified as 'BULLARD' in the format 'FED'S [LASTNAME] SAYS...', which is a common pattern for Federal Reserve communications.",openai/gpt-4o-mini,0.1,
,,,PUFUX2DWLU68,*FED'S BULLARD: FOMC WAS `OVERLY PREEMPTIVE' W/INFLATION SO LOW,2019-07-10 18:19:50.053000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,The headline follows the 'FED Format' where 'FED'S' is followed by the speaker's lastname 'BULLARD'. This is a clear indication of who is speaking.,openai/gpt-4o-mini,0.1,
,,,PUFV7VDWX2PU,*FED'S BULLARD SAYS `INFLATION IS A LITTLE BIT LOW',2019-07-10 18:26:19.385000+00:00,1,,,,,,,,-1.0,,,,,,,,,,1,bullard,0.95,The headline follows the FED format indicating that the speaker is a Federal Reserve official. The specific mention of 'FED'S BULLARD' clearly identifies 'BULLARD' as the speaker.,openai/gpt-4o-mini,0.1,
,,,PUFVJTDWLU6F,*FED'S BULLARD SAYS TRADE UNCERTAINTY IS SLOWING DOWN GROWTH,2019-07-10 18:33:29.341000+00:00,1,,,,,,,,-1.0,,,,,,,,,,1,bullard,1.0,The speaker 'BULLARD' is identified using the FED format pattern: 'FED'S [LASTNAME] SAYS...'. The speaker is clearly mentioned as part of the Federal Reserve's communication.,openai/gpt-4o-mini,0.1,
,,,PUFW26DWX2PV,*FED'S BULLARD: JULY CUT WOULD BE INSURANCE AGAINST LOW INFL.,2019-07-10 18:44:30.899000+00:00,1,,,,,,,,-2.0,,,,,,,,,,1,bullard,0.95,"The headline follows the FED Format pattern, where 'FED'S BULLARD' indicates that Bullard is the speaker. The use of 'FED'S' and the surname directly following it confirms his identity as the speaker.",openai/gpt-4o-mini,0.1,
,,,PUFW6VDWLU68,*FED'S BULLARD: WOULDN'T EXPECT 25 BP CUT TO HAVE `HUGE IMPACT',2019-07-10 18:47:19.037000+00:00,1,,,,,,,,-2.0,,,,,,,,,,1,bullard,0.95,"Identified the speaker as 'BULLARD' from the headline, following the FED format where 'FED'S [LASTNAME]' indicates the speaker is a Federal Reserve official.",openai/gpt-4o-mini,0.1,
,,,PUFYASDWLU6E,*FED'S BULLARD SAYS HE WOULD ARGUE FOR 25 BP RATE CUT THIS MONTH,2019-07-10 19:35:00+00:00,1,,,,,,,,-2.0,,,,,,,,,,1,bullard,0.95,"The speaker is identified as 'BULLARD' from the headline, following the FED format where 'FED'S [LASTNAME] SAYS...' is present.",openai/gpt-4o-mini,0.1,
,,,PUUAJNT0G1KX,*FED'S BULLARD SAYS WE DON'T HAVE MUCH INFLATION TODAY,2019-07-18 13:23:47.117000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,"The speaker is identified as 'BULLARD' from the phrase 'FED'S BULLARD SAYS', which follows the common FED format indicating that Bullard is the primary speaker being quoted.",openai/gpt-4o-mini,0.1,
,,,PUW8ZGT1UM13,"*FED'S BULLARD: SHOULD ENCOURAGE VOLUNTARY EXCHANGE, NOT INHIBIT",2019-07-19 15:10:00.003000+00:00,0,,,,,,,,,,,,,,,,,,1,bullard,0.95,"The headline follows the 'FED Format' where 'FED'S BULLARD' clearly identifies the speaker as Bullard, a Federal Reserve official.",openai/gpt-4o-mini,0.1,
,,,PUWGWET0G1LA,*FED'S BULLARD: WOULD LIKE TO SEE YIELD CURVE UPWARD SLOPING,2019-07-19 17:43:00.005000+00:00,1,,,,,,,,1.0,,,,,,,,,,1,bullard,0.95,The headline follows the 'FED Format' where 'FED'S BULLARD' indicates that Bullard is speaking. The speaker's lastname is extracted as 'bullard'.,openai/gpt-4o-mini,0.1,
,,,PW8EMAT1UM0W,*FED'S BULLARD SAYS ECONOMIC OUTCOMES QUITE GOOD FOR THE U.S.,2019-08-14 14:51:46.318000+00:00,1,,,,,,,,1.0,,,,,,,,,,1,bullard,0.95,"The headline follows the FED format pattern, indicating that the speaker is a Federal Reserve official. The name 'BULLARD' is explicitly mentioned as the one speaking, thus identified as the primary speaker.",openai/gpt-4o-mini,0.1,
,,,PWAL44T1UM0X,"*FED'S BULLARD SAYS WE PAY ATTENTION TO MARKETS, DATA",2019-08-15 19:07:16.916000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,"The headline follows the pattern 'FED'S [LASTNAME] SAYS...', clearly indicating that the speaker is 'BULLARD', which corresponds to the common pattern for identifying speakers in Federal Reserve headlines.",openai/gpt-4o-mini,0.1,
,,,PY4KOLT0G1KX,*FED'S BULLARD EXPLAINS HIS DISSENT ON ST LOUIS FED WEBSITE,2019-09-20 10:19:33.825000+00:00,0,,,,,,,,,,,,,,,,,,1,bullard,0.95,The headline follows the common FED format where 'FED'S' is followed by the speaker's lastname 'BULLARD'. This indicates that he is the speaker being quoted.,openai/gpt-4o-mini,0.1,
,,,PYARQTT0AFB4,*FED'S BULLARD SAYS HE FAVORS CREATING A STANDING REPO FACILITY,2019-09-23 18:40:00+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,"The speaker is identified from the format 'FED'S [LASTNAME] SAYS...', where 'BULLARD' is the lastname.",openai/gpt-4o-mini,0.1,
,,,PZENVNDWLU6G,*FED'S BULLARD SEES RISK OF INFLATION RATE STAYING TOO LOW,2019-10-15 08:25:00+00:00,1,,,,,,,,-1.0,,,,,,,,,,1,bullard,0.95,"The speaker is identified as 'BULLARD' in the headline, which follows the 'FED'S [LASTNAME] SEES...' pattern.",openai/gpt-4o-mini,0.1,
,,,PZEVBIDWLU6F,*FED'S BULLARD SAYS HE'S NOT A FAN OF NEGATIVE INTEREST RATES,2019-10-15 10:25:00.002000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,"The headline follows the 'FED Format' pattern, where 'FED'S' is followed by the speaker's lastname 'BULLARD', making it clear who is being quoted.",openai/gpt-4o-mini,0.1,
,,,PZEVYGT0AFB6,*FED'S BULLARD: U.S. IS 'IN GOOD SHAPE' WITH SOME DOWNSIDE RISKS,2019-10-15 10:32:40.304000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,"The speaker is identified as 'BULLARD' in the headline, following the common FED format where 'FED'S [LASTNAME]' indicates the speaker's last name.",openai/gpt-4o-mini,0.1,
,,,Q0YY6YT1UM0Z,*FED'S BULLARD SAYS POSITIVE YIELD CURVE SLOPE BULLISH FOR 2020,2019-11-14 17:20:00+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,"The speaker is identified as 'BULLARD' in the headline, following the common FED format where the speaker's last name is preceded by 'FED'S'. This indicates that the statement is attributed directly to Bullard, a known Federal Reserve official.",openai/gpt-4o-mini,0.1,
,,,Q0YY6YT1UM10,"*FED'S BULLARD: RATE CUTS MAY RE-CENTER INFLATION, EXPECTATIONS",2019-11-14 17:20:00.001000+00:00,1,,,,,,,,-2.0,,,,,,,,,,1,bullard,0.95,"The headline follows the 'FED Format', indicating that Bullard is associated with the Federal Reserve as the speaker. The structure 'FED'S BULLARD' clearly identifies the speaker as Bullard, making it straightforward to extract the lastname.",openai/gpt-4o-mini,0.1,
,,,Q2RMC16K50XS,*FED'S BULLARD: SEES NO REASON NOW TO CHANGE RATES IN '20: DJ,2019-12-19 15:14:25.834000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,"The headline follows the FED Format pattern, where 'FED'S BULLARD' indicates that Bullard is the speaker being quoted.",openai/gpt-4o-mini,0.1,
,,,Q3URBPT0AFB7,*FED'S BULLARD: `REASONABLE CHANCE' OF SOFT LANDING AFTER CUTS,2020-01-09 18:54:47.163000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,The speaker is identified as 'BULLARD' from the headline format 'FED'S [LASTNAME]'. This is a common format indicating a Federal Reserve official is speaking.,openai/gpt-4o-mini,0.1,
,,,Q3URBPT0AFB6,*FED'S BULLARD SAYS OIL SHOCKS MAY BE NEUTRAL ON NET FOR U.S.,2020-01-09 18:54:47.164000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,"The speaker is identified as 'BULLARD' in the headline, which follows the 'FED'S [LASTNAME] SAYS...' pattern commonly used in Federal Reserve communications.",openai/gpt-4o-mini,0.1,
,,,Q3UWGHT0AFB6,*FED'S BULLARD SEES LABOR MARKETS STAYING STRONG IN 2020,2020-01-09 20:21:00.002000+00:00,1,,,,,,,,1.0,,,,,,,,,,1,bullard,0.95,"The headline follows the 'FED Format', where 'FED'S' indicates the Federal Reserve and 'BULLARD' is the speaker being quoted. Thus, the lastname is identified as 'bullard'.",openai/gpt-4o-mini,0.1,
,,,Q6EZRNDWLU6I,*FED'S BULLARD: FURTHER CUTS POSSIBLE IF GLOBAL PANDEMIC OCCURS,2020-02-28 14:05:32.071000+00:00,1,,,,,,,,-2.0,,,,,,,,,,1,bullard,0.95,"The headline follows the 'FED Format' where it clearly states 'FED'S BULLARD', indicating that Bullard is the primary speaker being quoted.",openai/gpt-4o-mini,0.1,
,,,Q6EZRNDWLU6K,*FED'S BULLARD: MORE CUTS ARE NOT BASELINE CASE AT THIS TIME,2020-02-28 14:05:32.071000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,"The headline follows the 'FED Format' where 'FED'S' is directly followed by the speaker's name 'BULLARD'. Hence, the speaker's lastname is identified as 'bullard'.",openai/gpt-4o-mini,0.1,
,,,Q6RUSET1UM13,*FED'S BULLARD SAYS NOT SURPRISED BY MARKET VOLATILITY,2020-03-06 12:31:26.523000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,"The speaker is identified as 'BULLARD' in the headline, following the common pattern 'FED'S [LASTNAME] SAYS...'. This indicates that the Federal Reserve official, specifically Bullard, is making a statement.",openai/gpt-4o-mini,0.1,
,,,Q6RUSYT0AFB9,*FED'S BULLARD: WE ALL STRUGGLING TO UNDERSTAND VIRUS EFFECTS,2020-03-06 12:31:46.428000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,"The headline follows the 'FED Format' where 'FED'S' precedes the speaker's name, indicating that Bullard is the primary speaker being quoted.",openai/gpt-4o-mini,0.1,
,,,Q6RVYAT0G1KX,*FED'S BULLARD ENDS INTERVIEW ON BLOOMBERG TELEVISION,2020-03-06 12:56:34.348000+00:00,0,,,,,,,,,,,,,,,,,,1,bullard,0.95,The headline follows the 'FED Format' where 'FED'S BULLARD' clearly indicates that Bullard is the primary speaker being quoted.,openai/gpt-4o-mini,0.1,
,,,Q6S3TDT0AFBA,*FED'S BULLARD SAYS CENTRAL BANK INFLATION CREDIBILITY ERODING,2020-03-06 16:20:00+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,1.0,"The headline follows the 'FED Format' where it states '*FED'S [LASTNAME] SAYS...'. Here, 'BULLARD' is clearly identified as the speaker.",openai/gpt-4o-mini,0.1,
,,,Q7M07DT0G1L7,*FED'S BULLARD SAYS U.S. JOBLESS RATE COULD RISE TO 30% IN 2Q,2020-03-22 19:16:25.929000+00:00,1,,,,,,,,-2.0,,,,,,,,,,1,bullard,0.95,"The headline follows the FED format, identifying 'BULLARD' as the speaker with 'FED'S' indicating it is a Federal Reserve official.",openai/gpt-4o-mini,0.1,
,,,Q80BC3DWX2QC,*FED'S BULLARD ENDS INTERVIEW ON BLOOMBERG TELEVISION,2020-03-30 12:43:15.980000+00:00,0,,,,,,,,,,,,,,,,,,1,bullard,0.9,"Identified the speaker as 'BULLARD' from the headline, following the 'FED'S [LASTNAME]' pattern.",openai/gpt-4o-mini,0.1,
,,,Q83WK7DWLU6U,*FED'S BULLARD: 4Q SHOULD BE `BOOM' QTR FOR ECONOMY,2020-04-01 11:14:31.971000+00:00,1,,,,,,,,1.0,,,,,,,,,,1,bullard,0.95,"The headline follows the 'FED'S [LASTNAME]' format, clearly identifying 'BULLARD' as the speaker.",openai/gpt-4o-mini,0.1,
,,,Q83WPWDWX2PW,*FED'S BULLARD: GETTING RELIEF PROGRAMS SET UP IS IMPORTANT,2020-04-01 11:17:56.345000+00:00,1,,,,,,,,-2.0,,,,,,,,,,1,bullard,0.95,"The headline follows the FED format where 'FED'S BULLARD' indicates that Bullard is speaking, and I extracted the lastname 'Bullard'.",openai/gpt-4o-mini,0.1,
,,,Q8XOIXDWRGGE,*FED'S BULLARD SEES MAIN IMPACT OF VIRUS HITTING U.S. IN 2Q,2020-04-17 13:08:57.683000+00:00,1,,,,,,,,-1.0,,,,,,,,,,1,bullard,0.95,"The headline follows the 'FED Format' where it states 'FED'S BULLARD SEES...', clearly indicating that Bullard is the speaker.",openai/gpt-4o-mini,0.1,
,,,Q8XOJJDWLU6E,*FED'S BULLARD: WE SHOULD JUST WRITE OFF THE SECOND QUARTER,2020-04-17 13:09:19.202000+00:00,1,,,,,,,,-1.0,,,,,,,,,,1,bullard,0.95,"Identified the speaker as 'BULLARD' from the headline, following the FED format where the speaker's lastname follows 'FED'S'.",openai/gpt-4o-mini,0.1,
,,,QA8AGRT0G1L1,*POWELL: COMMITTED TO PROVIDING DETAILED INFORMATION TO PUBLIC,2020-05-12 17:15:00.002000+00:00,0,,,,,,,,,,,,,,,,,,1,powell,0.95,"The speaker is identified as Powell from the headline format 'POWELL: COMMITTED TO PROVIDING DETAILED INFORMATION TO PUBLIC', which follows the Simple Format pattern where the lastname is directly mentioned before a colon.",openai/gpt-4o-mini,0.1,
,,,QAN0QXDWX2QG,*FED'S BULLARD: LOOKS LIKE VIRUS PEAK WAS IN APRIL,2020-05-20 16:06:33.971000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,The headline follows the 'FED Format' where 'FED'S BULLARD' indicates that Bullard is the speaker. The pattern used is clear and strongly indicative of a specific individual being quoted.,openai/gpt-4o-mini,0.1,
,,,QAY6K8DWLU6D,*FED'S BULLARD: LONG SHUTDOWN RISKS DEPRESSION,2020-05-26 16:45:44.334000+00:00,1,,,,,,,,-2.0,,,,,,,,,,1,bullard,0.95,"The speaker is identified as 'BULLARD' in the headline, following the FED format where it states 'FED'S BULLARD'. This indicates that the speaker is a Federal Reserve official, and 'BULLARD' is the last name.",openai/gpt-4o-mini,0.1,
,,,QDH34IDWX2PS,"*FED'S BULLARD: U.S. STILL ADDING JOBS, BUT PACE MAY BE SLOWING",2020-07-14 18:53:06.196000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bullard,0.95,"The speaker is identified as 'BULLARD' in the headline, which follows the format 'FED'S [LASTNAME]', indicating that he is a Federal Reserve official.",openai/gpt-4o-mini,0.1,
,,,RC10LXT0AFBB,*BULLARD: STRONG LABOR MARKET WILL HOLD UP HOUSEHOLD SPENDING,2022-05-17 12:13:09.818000+00:00,1,,,,,,,,1.0,,,,,,,,,,1,bullard,0.95,"The headline starts with 'BULLARD', indicating that he is the speaker being quoted. This follows the 'Simple Format' where the lastname is directly mentioned first.",openai/gpt-4o-mini,0.1,
,,,RC1IG1T1UM1B,"*POWELL: SUPPLY CHAINS WERE VERY EFFICIENT, NOT VERY ROBUST",2022-05-17 18:38:26.011000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,powell,0.95,"The headline directly cites 'POWELL:', indicating that Jerome Powell is the speaker. This follows the 'Simple Format' pattern where the speaker's lastname is stated directly before the action or quote.",openai/gpt-4o-mini,0.1,
,,,QV4B5KDWLU68,"*POWELL: STRONG LABOR DEMAND OUGHT LIFT WAGES, CURB UNEMPLOYMENT",2021-06-22 19:22:32.115000+00:00,1,,,,,,,,1.0,,,,,,,,,,1,powell,0.95,"The speaker is identified as 'POWELL' in the headline, which follows the 'Simple Format' where the lastname is mentioned directly before a colon.",openai/gpt-4o-mini,0.1,
,,,S2C120NQ9PMP,"*BOWMAN:RATES MAY NEED TO RISE MORE, STAY HIGH TO CURB INFLATION",2023-10-11 08:15:00.001000+00:00,1,,,,,,,,2.0,,,,,,,,,,1,bowman,0.95,The headline starts with 'BOWMAN:' which indicates that Bowman is the speaker being quoted. This follows the simple format pattern where the lastname is directly stated before the colon.,openai/gpt-4o-mini,0.1,
,,,S2C120NQ9PMT,*BOWMAN: TREASURY MARKETS ARE FUNCTIONING BUT RISKS REMAIN,2023-10-11 08:15:00.005000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,bowman,0.95,"The headline starts with 'BOWMAN', which indicates that this is the speaker. It follows the 'Simple Format' pattern where the lastname is presented first, followed by a statement.",openai/gpt-4o-mini,0.1,
,,,RUKGAGT0AFBA,*JEFFERSON: TIGHTER CREDIT WILL HAVE ONLY MILD EFFECT ON GROWTH,2023-05-12 23:45:00.006000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,jefferson,0.9,The headline begins with 'JEFFERSON:' indicating that Jefferson is the speaker being quoted. This follows the 'Title Format' where the speaker's name is presented directly with a colon.,openai/gpt-4o-mini,0.1,
,,,RH835GT1UM0W,*BOSTIC: RESTRICTIVE IS SOMEWHERE IN THE 3.5-3.75% RANGE,2022-08-26 12:39:16.045000+00:00,1,,,,,,,,2.0,,,,,,,,,,1,bostic,0.9,"The speaker is directly indicated by the format '*[LASTNAME]: ...', which is a clear indication of a quote or statement made by that individual. In this case, 'BOSTIC' is the primary speaker identified.",openai/gpt-4o-mini,0.1,
,,,RH84C4T0G1L0,*HARKER: RESTRICTIVE RATES ARE `CLEARLY ABOVE 3%',2022-08-26 13:04:52.972000+00:00,1,,,,,,,,2.0,,,,,,,,,,1,harker,0.9,"The headline starts with 'HARKER' followed by a colon, indicating that Harker is the speaker making a statement about restrictive rates. This follows the common 'Simple Format' where the speaker's lastname is directly mentioned.",openai/gpt-4o-mini,0.1,
,,,QQ4ML9DWLU6Q,*POWELL: STRONG BULK OF FOMC DOESN'T SEE RATE HIKE,2021-03-17 18:41:33.665000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,powell,0.9,"The headline starts with 'POWELL', indicating that Powell is the speaker being quoted. This follows the Simple Format pattern, where the lastname is presented at the beginning of the headline.",openai/gpt-4o-mini,0.1,
,,,QQ4OQ2DWX2Q3,*POWELL: COMMITTED TO HAVING PRICE EXPECTATIONS ANCHORED AT 2%,2021-03-17 19:27:38.870000+00:00,1,,,,,,,,1.0,,,,,,,,,,1,powell,1.0,"The speaker is identified as 'POWELL' in the headline, following the common pattern of '[LASTNAME]: ...', which clearly indicates the speaker's last name.",openai/gpt-4o-mini,0.1,
,,,RJ6Q0YT1UM0X,*BARKIN: MUST GUARD AGAINST THE RISK THAT INFLATION `FESTERS’,2022-10-03 16:05:22.377000+00:00,1,,,,,,,,1.0,,,,,,,,,,1,barkin,0.95,"Identified the speaker as 'BARKIN' from the headline, matching the Simple Format. The speaker's last name is extracted in lowercase as instructed.",openai/gpt-4o-mini,0.1,
,,,RBO9V9DWLU6G,*MESTER: NEED TO USE OUR TOOLS TO GET DEMAND IN BETTER ALIGNMENT,2022-05-10 15:04:21.298000+00:00,1,,,,,,,,2.0,,,,,,,,,,1,mester,0.95,The speaker 'Mester' is identified in the headline using the 'Simple Format' where the lastname is presented directly as the first part of the headline followed by a colon.,openai/gpt-4o-mini,0.1,
,,,S5Z7IZNPYH34,*HARKER: SHOULD MOVE RATES DOWN BUT NOT RIGHT AWAY,2023-12-20 17:35:23.309000+00:00,1,,,,,,,,-1.0,,,,,,,,,,1,harker,0.9,"The headline starts with 'HARKER', which indicates that Harker is the speaker making a statement about moving rates. This follows the Simple Format pattern where the speaker's lastname is presented at the beginning of the statement.",openai/gpt-4o-mini,0.1,
,,,QMU1IDT0AFBI,*GEORGE: ACCOMMODATIVE MONETARY POLICY STANCE IS APPROPRIATE,2021-01-12 18:00:00.002000+00:00,1,,,,,,,,-1.0,,,,,,,,,,1,george,0.9,"The headline features 'GEORGE' as the speaker, which fits the Simple Format pattern where the lastname is typically identified directly following a title or with a colon.",openai/gpt-4o-mini,0.1,
,,,Q9KCWGT0G1KX,*POWELL URGES CONGRESS TO USE FISCAL POWER,2020-04-29 19:02:40.156000+00:00,0,,,,,,,,,,,,,,,,,,1,powell,0.95,"The headline directly mentions 'POWELL' as the speaker, which fits the Simple Format pattern of '[LASTNAME] SAYS...'.",openai/gpt-4o-mini,0.1,
,,,S4WDX959E8LC,*MESTER REPEATS CURRENT FUNDS RATE POSITIONS FED WELL,2023-11-29 18:45:00.004000+00:00,1,,,,,,,,0.0,,,,,,,,,,1,mester,0.9,"The speaker is identified as 'MESTER', which follows the common pattern of '[LASTNAME] SAYS...' where 'MESTER' is the lastname.",openai/gpt-4o-mini,0.1,
